Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category,Region,Value_Transformed,Year_Quarter
Canada,CAN,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,715.0,2021,WDI,Economic Indicators,North America,6.573680166960646,2021_0
United States,USA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,21913.0,2021,WDI,Economic Indicators,North America,9.99488098096534,2021_0
Argentina,ARG,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,1479.0,2021,WDI,Economic Indicators,Latin America & Caribbean,7.299797366758161,2021_0
Brazil,BRA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,4520.0,2021,WDI,Economic Indicators,Latin America & Caribbean,8.416488487294606,2021_0
Colombia,COL,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,486.0,2021,WDI,Economic Indicators,Latin America & Caribbean,6.18826412308259,2021_0
Costa Rica,CRI,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,9.0,2021,WDI,Economic Indicators,Latin America & Caribbean,2.302585092994046,2021_0
Dominican Republic,DOM,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,4.0,2021,WDI,Economic Indicators,Latin America & Caribbean,1.6094379124341005,2021_0
El Salvador,SLV,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,16.0,2021,WDI,Economic Indicators,Latin America & Caribbean,2.833213344056216,2021_0
Guatemala,GTM,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,35.0,2021,WDI,Economic Indicators,Latin America & Caribbean,3.58351893845611,2021_0
Honduras,HND,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2021_0
Mexico,MEX,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,1225.0,2021,WDI,Economic Indicators,North America,7.111512116496157,2021_0
Nicaragua,NIC,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2021_0
Paraguay,PRY,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,7.0,2021,WDI,Economic Indicators,Latin America & Caribbean,2.079441541679836,2021_0
Peru,PER,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,97.0,2021,WDI,Economic Indicators,Latin America & Caribbean,4.584967478670572,2021_0
St. Lucia,LCA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2021_0
Uruguay,URY,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2021_0
Albania,ALB,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,57.0,2021,WDI,Economic Indicators,Europe,4.060443010546419,2021_0
Armenia,ARM,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,78.0,2021,WDI,Economic Indicators,Europe,4.3694478524670215,2021_0
Australia,AUS,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,2584.0,2021,WDI,Economic Indicators,East Asia & Pacific,7.85748078694253,2021_0
Austria,AUT,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,232.0,2021,WDI,Economic Indicators,Europe,5.4510384535657,2021_0
Bangladesh,BGD,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,1338.0,2021,WDI,Economic Indicators,South Asia,7.199678345691172,2021_0
Belgium,BEL,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Europe,8.564200966864849,2021_0
Bosnia and Herzegovina,BIH,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,52.0,2021,WDI,Economic Indicators,Europe,3.970291913552122,2021_0
Bulgaria,BGR,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,388.0,2021,WDI,Economic Indicators,Europe,5.963579343618446,2021_0
Cote d'Ivoire,CIV,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Sub-Saharan Africa,8.564200966864849,2021_0
Croatia,HRV,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,285.0,2021,WDI,Economic Indicators,Europe,5.655991810819852,2021_0
Cyprus,CYP,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,20.0,2021,WDI,Economic Indicators,Europe,3.044522437723423,2021_0
Czechia,CZE,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,522.0,2021,WDI,Economic Indicators,Europe,6.259581464064923,2021_0
Denmark,DNK,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,135.0,2021,WDI,Economic Indicators,Europe,4.912654885736052,2021_0
Estonia,EST,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,36.0,2021,WDI,Economic Indicators,Europe,3.610917912644224,2021_0
Fiji,FJI,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,East Asia & Pacific,8.564200966864849,2021_0
Finland,FIN,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,150.0,2021,WDI,Economic Indicators,Europe,5.017279836814924,2021_0
France,FRA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,30120.0,2021,WDI,Economic Indicators,Europe,10.312977881893913,2021_0
Georgia,GEO,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,103.0,2021,WDI,Economic Indicators,Europe,4.6443908991413725,2021_0
Germany,DEU,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,33448.0,2021,WDI,Economic Indicators,Europe,10.417777169743282,2021_0
Greece,GRC,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,721.0,2021,WDI,Economic Indicators,Europe,6.582025138892826,2021_0
Hungary,HUN,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,868.0,2021,WDI,Economic Indicators,Europe,6.767343125265392,2021_0
Iceland,ISL,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,7.0,2021,WDI,Economic Indicators,Europe,2.079441541679836,2021_0
Indonesia,IDN,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,2959.0,2021,WDI,Economic Indicators,East Asia & Pacific,7.992944547318106,2021_0
Ireland,IRL,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,95.0,2021,WDI,Economic Indicators,Europe,4.564348191467836,2021_0
Italy,ITA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,26386.0,2021,WDI,Economic Indicators,Europe,10.18062674361135,2021_0
Japan,JPN,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,22051.0,2021,WDI,Economic Indicators,East Asia & Pacific,10.001158579709577,2021_0
Kazakhstan,KAZ,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,134.0,2021,WDI,Economic Indicators,Central Asia,4.90527477843843,2021_0
Kenya,KEN,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,126.0,2021,WDI,Economic Indicators,Sub-Saharan Africa,4.844187086458591,2021_0
"Korea, Rep.",KOR,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,61233.0,2021,WDI,Economic Indicators,East Asia & Pacific,11.022457869792117,2021_0
Kosovo,XKX,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Europe,8.564200966864849,2021_0
Kyrgyz Republic,KGZ,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,7.0,2021,WDI,Economic Indicators,Central Asia,2.079441541679836,2021_0
Latvia,LVA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,84.0,2021,WDI,Economic Indicators,Europe,4.442651256490317,2021_0
Lithuania,LTU,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,132.0,2021,WDI,Economic Indicators,Europe,4.890349128221754,2021_0
Luxembourg,LUX,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Europe,8.564200966864849,2021_0
Malta,MLT,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,17.0,2021,WDI,Economic Indicators,Europe,2.8903717578961645,2021_0
Mauritius,MUS,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,24.0,2021,WDI,Economic Indicators,Sub-Saharan Africa,3.218875824868201,2021_0
Moldova,MDA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,654.0,2021,WDI,Economic Indicators,Europe,6.484635235635252,2021_0
Nepal,NPL,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,South Asia,8.564200966864849,2021_0
Netherlands,NLD,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Europe,8.564200966864849,2021_0
North Macedonia,MKD,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,67.0,2021,WDI,Economic Indicators,Europe,4.219507705176107,2021_0
Norway,NOR,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,452.0,2021,WDI,Economic Indicators,Europe,6.115892125483034,2021_0
Pakistan,PAK,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,463.0,2021,WDI,Economic Indicators,South Asia,6.139884552226255,2021_0
Philippines,PHL,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,682.0,2021,WDI,Economic Indicators,East Asia & Pacific,6.52649485957079,2021_0
Poland,POL,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,2489.0,2021,WDI,Economic Indicators,Europe,7.820037989458753,2021_0
Portugal,PRT,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,1008.0,2021,WDI,Economic Indicators,Europe,6.9167150203536085,2021_0
Romania,ROU,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,378.0,2021,WDI,Economic Indicators,Europe,5.937536205082426,2021_0
Rwanda,RWA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,11.0,2021,WDI,Economic Indicators,Sub-Saharan Africa,2.4849066497880004,2021_0
Senegal,SEN,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Sub-Saharan Africa,8.564200966864849,2021_0
Slovak Republic,SVK,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,262.0,2021,WDI,Economic Indicators,Europe,5.572154032177765,2021_0
Slovenia,SVN,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,26.0,2021,WDI,Economic Indicators,Europe,3.295836866004329,2021_0
South Africa,ZAF,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,728.0,2021,WDI,Economic Indicators,Sub-Saharan Africa,6.591673732008658,2021_0
Spain,ESP,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,12010.0,2021,WDI,Economic Indicators,Europe,9.39357817555449,2021_0
Sri Lanka,LKA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,112.0,2021,WDI,Economic Indicators,South Asia,4.727387818712341,2021_0
Sweden,SWE,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,390.0,2021,WDI,Economic Indicators,Europe,5.968707559985366,2021_0
Switzerland,CHE,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,3403.0,2021,WDI,Economic Indicators,Europe,8.132706489693264,2021_0
Tajikistan,TJK,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2021,WDI,Economic Indicators,Central Asia,8.564200966864849,2021_0
Thailand,THA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,4323.0,2021,WDI,Economic Indicators,East Asia & Pacific,8.371936178759098,2021_0
Turkiye,TUR,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,59353.0,2021,WDI,Economic Indicators,Europe,10.991274794565404,2021_0
Uganda,UGA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,90.0,2021,WDI,Economic Indicators,Sub-Saharan Africa,4.51085950651685,2021_0
United Kingdom,GBR,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,28299.0,2021,WDI,Economic Indicators,Europe,10.25061708363133,2021_0
Canada,CAN,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,North America,8.564200966864849,2022_0
United States,USA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,North America,8.564200966864849,2022_0
Argentina,ARG,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Brazil,BRA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Colombia,COL,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Costa Rica,CRI,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Dominican Republic,DOM,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
El Salvador,SLV,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Guatemala,GTM,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Honduras,HND,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Mexico,MEX,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,North America,8.564200966864849,2022_0
Nicaragua,NIC,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Paraguay,PRY,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Peru,PER,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
St. Lucia,LCA,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Uruguay,URY,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Latin America & Caribbean,8.564200966864849,2022_0
Albania,ALB,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Armenia,ARM,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Australia,AUS,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,East Asia & Pacific,8.564200966864849,2022_0
Austria,AUT,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Bangladesh,BGD,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,South Asia,8.564200966864849,2022_0
Belgium,BEL,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Bosnia and Herzegovina,BIH,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Bulgaria,BGR,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Cote d'Ivoire,CIV,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Sub-Saharan Africa,8.564200966864849,2022_0
Croatia,HRV,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Cyprus,CYP,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Czechia,CZE,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Denmark,DNK,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Estonia,EST,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,Europe,8.564200966864849,2022_0
Fiji,FJI,"Industrial design applications, resident, by count",IP.IDS.RSCT,0,5239.650793650793,2022,WDI,Economic Indicators,East Asia & Pacific,8.564200966864849,2022_0
